datetime,longitude,latitude,significant_wave_height
2022-01-02 20:48:52.492,1.448132,53.498696,1.029
2022-01-02 20:48:53.511,1.505774,53.458905,1.137
2022-01-02 20:48:54.530,1.5633,53.419081,1.079
2022-01-02 20:48:55.548,1.620711,53.379225,1.294
2022-01-02 20:48:56.567,1.678007,53.339337,1.094
2022-01-02 20:48:57.586,1.735189,53.299417,1.173
2022-01-02 20:48:58.604,1.792256,53.259466,1.045
2022-01-02 20:48:59.623,1.849209,53.219482,0.837
2022-01-02 20:49:00.642,1.906048,53.179467,1.106
2022-01-02 20:49:01.661,1.962774,53.139421,1.099
2022-01-02 20:49:02.679,2.019386,53.099343,1.226
2022-01-02 20:49:03.698,2.075886,53.059233,1.253
2022-01-02 20:49:04.717,2.132272,53.019093,0.96
2022-01-02 20:49:05.735,2.188547,52.978921,0.922
2022-01-02 20:49:06.754,2.244709,52.938719,1.114
2022-01-02 20:49:07.773,2.30076,52.898485,1.031
2022-01-02 20:49:08.792,2.356699,52.858221,0.991
2022-01-02 20:49:09.810,2.412527,52.817926,1.175
2022-01-02 20:49:10.829,2.468244,52.7776,1.312
2022-01-02 20:49:11.848,2.52385,52.737244,1.323
2022-01-02 20:49:12.866,2.579346,52.696857,1.141
2022-01-02 20:49:13.885,2.634732,52.65644,1.263
2022-01-02 20:49:14.904,2.690008,52.615993,1.58
2022-01-02 20:49:15.922,2.745174,52.575516,1.643
2022-01-02 20:49:16.941,2.800231,52.535008,1.9
2022-01-02 20:49:17.960,2.85518,52.494471,1.899
2022-01-02 20:49:18.979,2.910019,52.453904,2.04
2022-01-02 20:49:19.997,2.96475,52.413307,2.155
2022-01-02 20:49:21.016,3.019374,52.372681,2.181
2022-01-02 20:49:22.035,3.073889,52.332025,2.225
2022-01-02 20:49:23.053,3.128296,52.291339,2.222
2022-01-02 20:49:24.072,3.182597,52.250625,2.135
2022-01-02 20:49:25.091,3.23679,52.20988,2.362
2022-01-02 20:49:26.110,3.290877,52.169107,2.242
2022-01-02 20:49:27.128,3.344857,52.128305,2.244
2022-01-02 20:49:28.147,3.398731,52.087474,2.325
2022-01-02 20:49:29.166,3.452499,52.046614,2.399
2022-01-02 20:49:31.203,3.559718,51.964807,2.327
2022-01-02 20:49:32.222,3.61317,51.923861,2.399
2022-01-02 20:49:33.241,3.666517,51.882886,2.029
2022-01-03 13:21:27.113,-0.238381,50.065313,1.857
2022-01-03 13:21:28.131,-0.189355,50.107452,1.874
2022-01-03 13:21:29.150,-0.140236,50.149567,1.926
2022-01-03 13:21:30.169,-0.091023,50.191657,2.049
2022-01-03 13:21:31.187,-0.041716,50.233722,2.123
2022-01-03 13:21:32.206,0.007685,50.275762,1.981
2022-01-03 13:21:33.225,0.05718,50.317776,2.159
2022-01-03 13:21:34.244,0.10677,50.359766,1.987
2022-01-03 13:21:35.262,0.156455,50.40173,2.121
2022-01-03 13:21:36.281,0.206235,50.443669,2.075
2022-01-03 13:21:37.300,0.256111,50.485583,2.016
2022-01-03 13:21:38.318,0.306082,50.527471,2.005
2022-01-03 13:21:39.337,0.356149,50.569333,1.819
2022-01-03 13:21:40.356,0.406312,50.61117,1.803
2022-01-03 13:21:41.374,0.456572,50.652981,1.71
2022-01-03 13:21:42.393,0.506929,50.694766,1.803
2022-01-03 13:21:43.412,0.557382,50.736525,1.747
2022-01-03 13:21:44.431,0.607933,50.778258,1.558
2022-01-03 13:22:01.749,1.482419,51.483662,0.865
2022-01-03 13:22:02.767,1.534765,51.524912,1.002
2022-01-03 13:22:03.786,1.587212,51.566135,1.008
2022-01-03 13:22:04.805,1.639762,51.60733,0.938
2022-01-03 13:22:05.824,1.692414,51.648498,1.076
2022-01-03 13:22:06.842,1.74517,51.689637,1.375
2022-01-03 13:22:07.861,1.798028,51.730749,1.69
2022-01-03 13:22:08.880,1.850991,51.771832,1.778
2022-01-03 13:22:09.898,1.904057,51.812887,1.64
2022-01-03 13:22:10.917,1.957227,51.853914,1.613
2022-01-03 13:22:11.936,2.010502,51.894913,1.578
2022-01-03 13:22:12.955,2.063881,51.935883,1.663
2022-01-03 13:22:13.973,2.117365,51.976824,1.733
2022-01-03 13:22:14.992,2.170954,52.017737,1.889
2022-01-03 13:22:16.011,2.224649,52.058622,1.872
2022-01-03 13:22:17.029,2.27845,52.099477,1.734
2022-01-03 13:22:18.048,2.332356,52.140303,2.025
2022-01-03 13:22:19.067,2.386369,52.181101,1.838
2022-01-03 13:22:20.085,2.440488,52.221869,1.952
2022-01-03 13:22:21.104,2.494714,52.262609,1.994
2022-01-03 13:22:22.123,2.549047,52.303318,2.165
2022-01-03 13:22:23.142,2.603488,52.343999,2.401
2022-01-03 13:22:24.160,2.658036,52.38465,2.045
2022-01-03 13:22:25.179,2.712692,52.425271,2.072
2022-01-03 13:22:26.198,2.767457,52.465863,2.395
2022-01-03 13:22:27.216,2.82233,52.506425,2.278
2022-01-03 13:22:28.235,2.877311,52.546957,2.344
2022-01-03 13:22:29.254,2.932402,52.58746,2.312
2022-01-03 13:22:30.273,2.987602,52.627932,2.124
2022-01-03 13:22:31.291,3.042912,52.668374,2.228
2022-01-03 13:22:32.310,3.098332,52.708785,2.385
2022-01-03 13:22:33.329,3.153861,52.749167,2.215
2022-01-03 13:22:34.347,3.209502,52.789518,2.471
2022-01-03 13:22:35.366,3.265253,52.829838,2.518
2022-01-03 13:22:36.385,3.321114,52.870128,2.43
2022-01-03 13:22:37.404,3.377088,52.910387,2.507
2022-01-03 13:22:38.422,3.433173,52.950615,2.464
2022-01-03 13:22:39.441,3.48937,52.990812,2.585
2022-01-03 13:22:40.460,3.545679,53.030978,2.719
2022-01-03 13:22:41.478,3.6021,53.071113,2.549
2022-01-03 13:22:42.497,3.658634,53.111217,2.701
2022-01-03 13:22:43.516,3.715281,53.151289,2.684
2022-01-03 13:22:44.535,3.772042,53.19133,2.732
2022-01-03 13:22:45.553,3.828916,53.231339,2.547
2022-01-03 13:22:46.572,3.885904,53.271317,2.525
2022-01-03 13:22:47.591,3.943006,53.311263,2.777
2022-01-03 13:22:48.609,4.000223,53.351177,2.776
2022-01-03 13:22:49.628,4.057554,53.391059,2.65
2022-01-03 13:22:50.647,4.115001,53.430909,2.658
2022-01-03 13:22:51.665,4.172562,53.470727,2.421
2022-01-03 13:22:52.684,4.23024,53.510512,2.519
2022-01-03 13:22:53.703,4.288033,53.550265,3.05
2022-01-03 13:22:54.722,4.345943,53.589986,2.715
2022-01-03 13:22:55.740,4.403969,53.629674,3.03
2022-01-03 13:22:56.759,4.462112,53.669329,2.917
2022-01-03 13:22:57.778,4.520372,53.708952,2.977
2022-01-03 13:22:58.796,4.578749,53.748541,3.072
2022-01-03 13:22:59.815,4.637244,53.788098,3.126
2022-01-03 13:23:00.834,4.695857,53.827621,3.134
2022-01-03 13:23:01.853,4.754588,53.867111,3.109
2022-01-03 13:23:02.871,4.813438,53.906568,3.065
2022-01-03 13:23:03.890,4.872406,53.945991,3.107
2022-01-03 13:23:04.909,4.931494,53.985381,3.387
2022-01-03 13:23:05.927,4.990702,54.024737,3.2
2022-01-03 13:23:06.946,5.050028,54.064059,3.526
2022-01-03 13:23:07.965,5.109475,54.103348,3.203
2022-01-03 13:23:08.984,5.169043,54.142602,3.255
2022-01-03 13:23:10.002,5.228731,54.181822,3.343
2022-01-03 13:23:11.021,5.28854,54.221008,3.363
2022-01-03 13:23:12.040,5.34847,54.26016,3.275
2022-01-03 13:23:13.058,5.408522,54.299277,3.528
2022-01-03 13:23:14.077,5.468695,54.338359,3.556
2022-01-03 13:23:15.096,5.528991,54.377407,3.405
2022-01-03 13:23:16.115,5.589409,54.41642,3.692
2022-01-03 13:23:17.133,5.64995,54.455398,3.689
2022-01-03 13:23:18.152,5.710613,54.494341,3.329
2022-01-03 13:23:19.171,5.771401,54.533249,3.665
2022-01-03 13:23:20.189,5.832311,54.572121,4.063
2022-01-03 13:23:21.208,5.893346,54.610959,3.459
2022-01-03 13:23:22.227,5.954505,54.64976,3.449
2022-01-03 13:23:23.245,6.015788,54.688526,3.652
2022-01-03 13:23:24.264,6.077197,54.727257,3.549
2022-01-03 13:23:25.283,6.13873,54.765951,3.726
2022-01-03 13:23:26.302,6.200389,54.80461,3.566
2022-01-03 13:23:27.320,6.262173,54.843232,3.569
2022-01-03 13:23:28.339,6.324084,54.881818,3.555
2022-01-03 13:23:29.358,6.386121,54.920368,3.722
2022-01-03 13:23:30.376,6.448285,54.958882,3.541
2022-01-03 13:23:31.395,6.510575,54.997359,3.865
2022-01-03 13:23:32.414,6.572993,55.035799,3.82
2022-01-03 13:23:33.433,6.635539,55.074202,3.986
2022-01-03 13:23:34.451,6.698212,55.112568,3.73
2022-01-03 13:23:35.470,6.761013,55.150898,3.807
2022-01-03 13:23:36.489,6.823943,55.18919,3.498
2022-01-03 13:23:37.507,6.887002,55.227445,3.595
2022-01-03 13:23:38.526,6.95019,55.265662,3.644
2022-01-03 13:23:39.545,7.013507,55.303842,3.341
2022-01-03 13:23:40.564,7.076954,55.341985,3.488
2022-01-03 13:23:41.582,7.140531,55.380089,3.581
2022-01-03 13:23:42.601,7.204238,55.418156,3.682
2022-01-03 13:23:43.620,7.268076,55.456184,3.507
2022-01-03 13:23:44.638,7.332045,55.494174,3.552
2022-01-04 13:45:16.480,-1.362438,55.379715,2.133
2022-01-04 13:45:17.498,-1.29873,55.417781,2.831
2022-01-04 13:45:18.517,-1.234892,55.455809,2.684
2022-01-04 13:45:19.536,-1.170923,55.493799,2.975
2022-01-04 13:45:20.555,-1.106822,55.531751,3.249
2022-01-04 13:45:21.573,-1.04259,55.569664,3.46
2022-01-04 13:45:22.592,-0.978226,55.607538,3.534
2022-01-04 13:45:23.611,-0.91373,55.645374,3.666
2022-01-04 13:45:24.629,-0.849102,55.683171,3.459
2022-01-04 13:45:25.648,-0.78434,55.720929,3.556
2022-01-04 13:45:26.667,-0.719446,55.758648,3.714
2022-01-04 13:45:27.686,-0.654418,55.796328,4.184
2022-01-04 13:45:28.704,-0.589257,55.833969,4.075
2022-01-04 13:45:29.723,-0.523961,55.87157,4.311
2022-01-04 13:45:30.742,-0.458532,55.909131,4.205
2022-01-04 13:45:31.760,-0.392967,55.946653,4.293
2022-01-04 13:45:32.779,-0.327268,55.984135,4.534
2022-01-04 13:45:33.798,-0.261433,56.021577,4.325
2022-01-04 13:45:34.817,-0.195463,56.058979,4.513
2022-01-04 13:45:35.835,-0.129357,56.096341,4.194
2022-01-05 20:00:02.115,0.074628,56.121814,3.968
2022-01-05 20:00:03.134,0.14083,56.084485,4.276
2022-01-05 20:00:04.153,0.206895,56.047115,4.652
2022-01-05 20:00:05.172,0.272824,56.009705,4.589
2022-01-05 20:00:06.190,0.338618,55.972255,4.268
2022-01-05 20:00:07.209,0.404277,55.934766,4.195
2022-01-05 20:00:08.228,0.469801,55.897236,4.703
2022-01-05 20:00:09.246,0.53519,55.859667,4.99
2022-01-05 20:00:10.265,0.600445,55.822058,4.15
2022-01-05 20:00:11.284,0.665567,55.78441,4.889
2022-01-05 20:00:12.302,0.730554,55.746722,4.764
2022-01-05 20:00:13.321,0.795409,55.708995,4.511
2022-01-05 20:00:14.340,0.86013,55.67123,5.157
2022-01-05 20:00:15.359,0.924719,55.633425,4.724
2022-01-05 20:00:16.377,0.989176,55.595582,4.699
2022-01-05 20:00:17.396,1.0535,55.5577,4.653
2022-01-05 20:00:18.415,1.117693,55.51978,5.064
2022-01-05 20:00:19.433,1.181754,55.481821,4.822
2022-01-05 20:00:20.452,1.245684,55.443824,4.446
2022-01-05 20:00:21.471,1.309483,55.405789,4.875
2022-01-05 20:00:22.490,1.373152,55.367715,5.577
2022-01-05 20:00:23.508,1.43669,55.329604,5.007
2022-01-05 20:00:24.527,1.500099,55.291455,5.118
2022-01-05 20:00:25.546,1.563378,55.253269,5.083
2022-01-05 20:00:26.564,1.626528,55.215045,4.819
2022-01-05 20:00:27.583,1.689549,55.176784,5.623
2022-01-05 20:00:28.602,1.752441,55.138485,4.843
2022-01-05 20:00:29.621,1.815204,55.100149,4.787
2022-01-05 20:00:30.639,1.87784,55.061777,4.847
2022-01-05 20:00:31.658,1.940348,55.023367,4.253
2022-01-05 20:00:32.677,2.002728,54.984921,4.65
2022-01-05 20:00:33.695,2.064981,54.946437,4.283
2022-01-05 20:00:34.714,2.127108,54.907918,4.498
2022-01-05 20:00:35.733,2.189107,54.869362,4.527
2022-01-05 20:00:36.752,2.250981,54.83077,4.651
2022-01-05 20:00:37.770,2.312729,54.792141,4.525
2022-01-05 20:00:38.789,2.374351,54.753477,4.604
2022-01-05 20:00:39.808,2.435847,54.714776,4.476
2022-01-05 20:00:40.826,2.497219,54.67604,4.315
2022-01-05 20:00:41.845,2.558466,54.637268,4.337
2022-01-05 20:00:42.864,2.619588,54.59846,4.574
2022-01-05 20:00:43.883,2.680586,54.559617,5.047
2022-01-05 20:00:44.901,2.741461,54.520739,4.902
2022-01-05 20:00:45.920,2.802212,54.481825,4.521
2022-01-05 20:00:46.939,2.86284,54.442877,4.595
2022-01-05 20:00:47.957,2.923344,54.403893,4.772
2022-01-05 20:00:48.976,2.983727,54.364874,4.902
2022-01-05 20:00:49.995,3.043986,54.325821,4.836
2022-01-05 20:00:51.013,3.104124,54.286733,4.865
2022-01-05 20:00:52.032,3.16414,54.24761,4.319
2022-01-05 20:00:53.051,3.224035,54.208453,4.355
2022-01-05 20:00:54.070,3.283808,54.169262,4.267
2022-01-05 20:00:55.088,3.343461,54.130036,4.496
2022-01-05 20:00:56.107,3.402993,54.090777,4.662
2022-01-05 20:00:57.126,3.462405,54.051483,4.625
2022-01-05 20:00:58.144,3.521697,54.012155,4.719
2022-01-05 20:00:59.163,3.580869,53.972794,4.69
2022-01-05 20:01:00.182,3.639922,53.933399,4.576
2022-01-05 20:01:01.201,3.698856,53.893971,4.82
2022-01-05 20:01:02.219,3.757672,53.854509,4.573
2022-01-05 20:01:03.238,3.816368,53.815014,4.907
2022-01-05 20:01:04.257,3.874947,53.775485,4.721
2022-01-05 20:01:05.275,3.933408,53.735924,4.803
2022-01-05 20:01:06.294,3.99175,53.696329,4.719
2022-01-05 20:01:07.313,4.049976,53.656702,5.041
2022-01-05 20:01:08.332,4.108085,53.617041,4.542
2022-01-05 20:01:09.350,4.166077,53.577348,4.094
2022-01-05 20:01:10.369,4.223953,53.537623,4.355
2022-01-05 20:01:11.388,4.281713,53.497865,4.447
2022-01-05 20:01:12.406,4.339356,53.458075,3.971
2022-01-05 20:01:13.425,4.396884,53.418252,4.249
2022-01-05 20:01:14.444,4.454297,53.378397,4.393
2022-01-05 20:01:15.463,4.511595,53.338511,4.206
2022-01-05 20:01:16.481,4.568779,53.298592,4.247
2022-01-05 20:01:17.500,4.625848,53.258641,3.869
2022-01-05 20:01:18.519,4.682803,53.218659,3.68
2022-01-06 12:35:20.760,7.592723,53.867232,1.84
2022-01-06 12:35:21.779,7.651577,53.906687,1.829
2022-01-06 12:35:22.798,7.71055,53.946109,1.379
2022-01-06 12:35:23.816,7.769642,53.985497,1.677
2022-01-06 12:35:24.835,7.828854,54.024852,1.762
2022-01-06 12:35:25.854,7.888185,54.064173,1.587
2022-01-06 12:35:26.872,7.947637,54.103459,1.418
2022-01-06 12:35:30.947,8.186649,54.260265,1.504
2022-01-06 12:35:31.966,8.246705,54.299381,1.417
2022-01-06 12:35:32.985,8.306883,54.338462,1.011
2022-01-06 20:23:56.202,-0.517611,50.695791,2.561
2022-01-06 20:23:57.220,-0.46725,50.654012,3.082
2022-01-06 20:23:58.239,-0.416985,50.612207,3.239
2022-01-06 20:23:59.258,-0.366817,50.570376,3.334
2022-01-06 20:24:00.276,-0.316746,50.52852,3.184
2022-01-06 20:24:01.295,-0.26677,50.486638,3.257
2022-01-06 20:24:02.314,-0.21689,50.44473,3.085
2022-01-06 20:24:03.333,-0.167105,50.402797,2.98
2022-01-06 20:24:04.351,-0.117415,50.360839,2.922
2022-01-06 20:24:05.370,-0.067821,50.318855,2.842
2022-01-06 20:24:06.389,-0.018321,50.276847,2.777
2022-01-06 20:24:07.407,0.031085,50.234813,2.782
2022-01-06 20:24:08.426,0.080396,50.192754,2.481
2022-01-06 20:24:09.445,0.129614,50.15067,2.458
2022-01-06 20:24:10.464,0.178738,50.108561,2.508
2022-01-06 20:24:11.482,0.227768,50.066428,2.681
2022-01-06 20:24:12.501,0.276705,50.024269,2.098
2022-01-06 20:24:13.520,0.325549,49.982086,2.202
2022-01-06 20:24:14.538,0.374301,49.939879,1.82
2022-01-07 12:57:07.159,-0.237341,54.311821,0.901
2022-01-07 12:57:08.178,-0.177123,54.35089,1.131
2022-01-07 12:57:09.196,-0.116783,54.389925,1.048
2022-01-07 12:57:10.215,-0.056321,54.428925,1.442
2022-01-07 12:57:11.234,0.004265,54.46789,1.445
2022-01-07 12:57:12.253,0.064973,54.506819,1.514
2022-01-07 12:57:13.271,0.125805,54.545714,1.712
2022-01-07 12:57:14.290,0.18676,54.584573,1.713
2022-01-07 12:57:15.309,0.24784,54.623397,1.767
2022-01-07 12:57:16.327,0.309044,54.662185,1.871
2022-01-07 12:57:17.346,0.370373,54.700938,1.948
2022-01-07 12:57:18.365,0.431826,54.739655,2.216
2022-01-07 12:57:19.383,0.493405,54.778336,2.139
2022-01-07 12:57:20.402,0.555109,54.81698,2.021
2022-01-07 12:57:21.421,0.61694,54.855589,2.273
2022-01-07 12:57:22.440,0.678896,54.894162,2.569
2022-01-07 12:57:23.458,0.740979,54.932698,2.326
2022-01-07 12:57:24.477,0.803188,54.971198,2.584
2022-01-07 12:57:25.496,0.865525,55.009661,2.509
2022-01-07 12:57:26.514,0.927989,55.048087,2.485
2022-01-07 12:57:27.533,0.99058,55.086476,2.575
2022-01-07 12:57:28.552,1.0533,55.124829,2.592
2022-01-07 12:57:29.571,1.116148,55.163144,2.544
2022-01-07 12:57:30.589,1.179124,55.201422,2.725
2022-01-07 12:57:31.608,1.242229,55.239663,2.69
2022-01-07 12:57:32.627,1.305464,55.277866,2.674
2022-01-07 12:57:33.645,1.368828,55.316032,2.473
2022-01-07 12:57:34.664,1.432322,55.35416,2.38
2022-01-07 12:57:35.683,1.495945,55.39225,2.471
2022-01-07 12:57:36.702,1.5597,55.430303,2.754
2022-01-07 12:57:37.720,1.623585,55.468317,2.919
2022-01-07 12:57:38.739,1.687601,55.506293,2.566
2022-01-07 12:57:39.758,1.751748,55.54423,2.614
2022-01-07 12:57:40.776,1.816027,55.582129,2.806
2022-01-07 12:57:41.795,1.880438,55.61999,2.876
2022-01-07 12:57:42.814,1.944982,55.657812,2.879
2022-01-07 12:57:43.833,2.009657,55.695595,2.95
2022-01-07 12:57:44.851,2.074466,55.733339,2.787
2022-01-07 12:57:45.870,2.139408,55.771044,3.012
2022-01-07 12:57:46.889,2.204483,55.808709,3.112
2022-01-07 12:57:47.907,2.269693,55.846336,2.998
2022-01-07 12:57:48.926,2.335036,55.883922,3.227
2022-01-07 12:57:49.945,2.400514,55.92147,2.958
2022-01-07 12:57:50.963,2.466126,55.958977,3.144
2022-01-07 12:57:51.982,2.531873,55.996444,3.126
2022-01-07 12:57:53.001,2.597756,56.033872,2.704
2022-01-07 12:57:54.020,2.663775,56.071259,2.681
2022-01-07 12:57:55.038,2.729929,56.108606,3.091
2022-01-07 12:57:56.057,2.79622,56.145913,3.066
2022-01-07 12:57:57.076,2.862647,56.183179,3.065
2022-01-07 12:57:58.094,2.929211,56.220405,3.192
2022-01-07 12:57:59.113,2.995912,56.257589,2.994
2022-01-07 12:58:00.132,3.062751,56.294733,2.99
2022-01-07 12:58:01.151,3.129727,56.331835,3.372
2022-01-07 12:58:02.169,3.196842,56.368897,3.223
2022-01-07 12:58:03.188,3.264095,56.405917,3.314
2022-01-07 12:58:04.207,3.331487,56.442895,2.983
2022-01-07 12:58:05.225,3.399018,56.479832,3.155
2022-01-07 12:58:06.244,3.466688,56.516727,2.975
2022-01-07 12:58:07.263,3.534498,56.553581,3.226
2022-01-08 19:12:09.399,2.148835,56.541435,2.747
2022-01-08 19:12:10.418,2.2166,56.504572,2.805
2022-01-08 19:12:11.436,2.284226,56.467668,2.639
2022-01-08 19:12:12.455,2.351712,56.430721,2.664
2022-01-08 19:12:13.474,2.419059,56.393733,2.712
2022-01-08 19:12:14.493,2.486268,56.356704,3.005
2022-01-08 19:12:15.511,2.553338,56.319634,2.868
2022-01-08 19:12:16.530,2.620271,56.282522,3.047
2022-01-08 19:12:17.549,2.687065,56.245369,3.045
2022-01-08 19:12:18.567,2.753723,56.208175,2.939
2022-01-08 19:12:19.586,2.820243,56.170941,3.026
2022-01-08 19:12:20.605,2.886627,56.133666,3.058
2022-01-08 19:12:21.624,2.952874,56.09635,3.0
2022-01-08 19:12:22.642,3.018984,56.058994,3.137
2022-01-08 19:12:23.661,3.084959,56.021598,2.909
2022-01-08 19:12:24.680,3.150799,55.984162,2.959
2022-01-08 19:12:25.698,3.216503,55.946685,2.862
2022-01-08 19:12:26.717,3.282072,55.909169,2.897
2022-01-08 19:12:27.736,3.347507,55.871613,2.717
2022-01-08 19:12:28.755,3.412808,55.834018,2.797
2022-01-08 19:12:29.773,3.477974,55.796383,2.909
2022-01-08 19:12:30.792,3.543007,55.758709,2.977
2022-01-08 19:12:31.811,3.607906,55.720995,2.823
2022-01-08 19:12:32.829,3.672672,55.683243,2.807
2022-01-08 19:12:33.848,3.737306,55.645452,2.906
2022-01-08 19:12:34.867,3.801807,55.607621,2.82
2022-01-08 19:12:35.886,3.866175,55.569753,3.02
2022-01-08 19:12:36.904,3.930412,55.531845,3.03
2022-01-08 19:12:37.923,3.994518,55.493899,2.67
2022-01-08 19:12:38.942,4.058492,55.455915,2.856
2022-01-08 19:12:39.960,4.122335,55.417893,2.999
2022-01-08 19:12:40.979,4.186048,55.379833,2.991
2022-01-08 19:12:41.998,4.24963,55.341735,3.205
2022-01-08 19:12:43.016,4.313083,55.303599,3.448
2022-01-08 19:12:44.035,4.376405,55.265425,3.357
2022-01-08 19:12:45.054,4.439599,55.227214,3.44
2022-01-08 19:12:46.073,4.502663,55.188965,3.44
2022-01-08 19:12:47.091,4.565598,55.150679,3.734
2022-01-08 19:12:48.110,4.628405,55.112356,3.402
2022-01-08 19:12:49.129,4.691084,55.073996,3.516
2022-01-08 19:12:50.147,4.753635,55.035598,3.701
2022-01-08 19:12:51.166,4.816058,54.997164,3.806
2022-01-08 19:12:52.185,4.878354,54.958694,3.595
2022-01-08 19:12:53.204,4.940523,54.920187,3.819
2022-01-08 19:12:54.222,5.002566,54.881643,3.664
